movieId,tmdbId,title,genres_text,avg_rating,norm_rating,rating_count
8989,41253.0,damn yankees! (1958),comedy musical,3.5,0.6666666666666666,1
8998,33740.0,that's entertainment (1974),documentary,4.0,0.7777777777777778,1
9004,16248.0,d.a.r.y.l. (1985),adventure children sci fi,2.0,0.3333333333333333,1
9005,15613.0,fire in the sky (1993),drama mystery sci fi,2.0,0.3333333333333333,2
9008,28421.0,"invisible man returns, the (1940)",horror sci fi,2.5,0.4444444444444444,1
9010,8424.0,love me if you dare (jeux d'enfants) (2003),drama romance,4.1,0.7999999999999999,5
9018,18889.0,control room (2004),documentary war,4.333333333333333,0.8518518518518517,3
25746,18987.0,"hunchback of notre dame, the (1923)",drama horror,3.0,0.5555555555555556,1
25750,992.0,sherlock jr. (1924),comedy fantasy romance,3.0,0.5555555555555556,2
25752,42359.0,"freshman, the (1925)",comedy,4.0,0.7777777777777778,1
25753,1405.0,greed (1924),drama,4.0,0.7777777777777778,1
25757,939.0,"jazz singer, the (1927)",drama musical romance,4.0,0.7777777777777778,1
25769,25768.0,"steamboat bill, jr. (1928)",comedy romance,4.5,0.8888888888888888,1
25771,626.0,"andalusian dog, an (chien andalou, un) (1929)",fantasy,4.5,0.8888888888888888,4
25773,27899.0,little caesar (1931),crime drama,4.0,0.7777777777777778,1
25782,48365.0,boudu saved from drowning (boudu sauvé des eaux) (1932),comedy,0.5,0.0,1
25788,877.0,scarface (1932),crime drama,3.75,0.7222222222222222,2
25795,39130.0,dinner at eight (1933),comedy drama romance,3.5,0.6666666666666666,1
25797,31511.0,gold diggers of 1933 (1933),musical,3.5,0.6666666666666666,1
25805,43904.0,"atalante, l' (1934)",comedy drama romance,4.5,0.8888888888888888,1
25825,14615.0,fury (1936),drama film noir,3.375,0.6388888888888888,4
25826,31773.0,libeled lady (1936),comedy romance,3.5,0.6666666666666666,1
25827,24807.0,mr. deeds goes to town (1936),comedy romance,3.5,0.6666666666666666,2
25833,43874.0,camille (1936),drama romance,4.0,0.7777777777777778,1
25834,16515.0,captains courageous (1937),adventure drama,4.0,0.7777777777777778,1
25841,43864.0,stage door (1937),drama,4.166666666666667,0.8148148148148149,3
25850,16274.0,holiday (1938),comedy drama romance,3.0,0.5555555555555556,3
25855,37698.0,"roaring twenties, the (1939)",crime drama thriller,0.0,0.0,0
25856,3084.0,wuthering heights (1939),drama romance,3.25,0.6111111111111112,2
25865,17801.0,"letter, the (1940)",drama film noir,4.0,0.7777777777777778,1
25870,38914.0,here comes mr. jordan (1941),comedy fantasy romance,3.5,0.6666666666666666,1
25886,22387.0,random harvest (1942),drama romance,4.0,0.7777777777777778,2
25887,27655.0,tales of manhattan (1942),comedy drama,5.0,1.0,1
25898,41391.0,day of wrath (vredens dag) (1943),drama,4.0,0.7777777777777778,2
25905,42879.0,"miracle of morgan's creek, the (1944)",comedy romance,3.5,0.6666666666666666,1
25906,43307.0,mr. skeffington (1944),drama romance,5.0,1.0,1
25923,14320.0,great expectations (1946),drama,3.5,0.6666666666666666,1
25927,20246.0,"stranger, the (1946)",drama film noir thriller,3.0,0.5555555555555556,1
25937,29380.0,easter parade (1948),musical romance,3.3333333333333335,0.6296296296296297,3
25940,3766.0,"lady from shanghai, the (1947)",drama film noir mystery,3.5,0.6666666666666666,1
25946,41609.0,"three musketeers, the (1948)",action adventure drama romance,3.5,0.6666666666666666,1
25947,33115.0,unfaithfully yours (1948),comedy,5.0,1.0,1
25952,45578.0,"letter to three wives, a (1949)",comedy drama,4.0,0.7777777777777778,1
25959,25209.0,annie get your gun (1950),comedy musical romance western,2.5,0.4444444444444444,1
25962,43388.0,king solomon's mines (1950),action adventure romance,3.0,0.5555555555555556,1
25963,800.0,"young and the damned, the (olvidados, los) (1950)",crime drama,4.0,0.7777777777777778,1
25996,3111.0,"star is born, a (1954)",drama musical,3.5,0.6666666666666666,1
25999,28696.0,the wild one (1953),drama,3.5,0.6666666666666666,1
26002,44026.0,confidential report (1955),crime drama mystery thriller,3.5,0.6666666666666666,1
26003,803.0,night and fog (nuit et brouillard) (1955),crime documentary war,4.5,0.8888888888888888,1
26038,43137.0,teacher's pet (1958),comedy romance,4.0,0.7777777777777778,1
26048,34528.0,"human condition ii, the (ningen no joken ii) (1959)",drama war,4.5,0.8888888888888888,1
26052,690.0,pickpocket (1959),crime drama,2.75,0.5,2
26059,36872.0,when a woman ascends the stairs (onna ga kaidan wo agaru toki) (1960),drama,4.5,0.8888888888888888,1
26073,34530.0,"human condition iii, the (ningen no joken iii) (1961)",drama war,5.0,1.0,1
26078,17185.0,advise and consent (1962),drama,5.0,1.0,1
26082,14537.0,harakiri (seppuku) (1962),drama,4.5,0.8888888888888888,3
26084,13671.0,"music man, the (1962)",children comedy musical romance,3.9,0.7555555555555555,5
26085,11085.0,mutiny on the bounty (1962),adventure drama romance,0.0,0.0,0
26095,52705.0,"carabineers, the (carabiniers, les) (1963)",comedy drama war,0.5,0.0,1
26116,10299.0,"hush... hush, sweet charlotte (1964)",horror thriller,4.5,0.8888888888888888,2
26122,3763.0,onibaba (1964),drama horror war,4.5,0.8888888888888888,1
26124,7348.0,robinson crusoe on mars (1964),sci fi,2.0,0.3333333333333333,1
26131,17295.0,"battle of algiers, the (la battaglia di algeri) (1966)",drama war,4.3,0.8444444444444444,5
26133,13187.0,"charlie brown christmas, a (1965)",animation children comedy,4.0,0.7777777777777778,6
26142,29715.0,major dundee (1965),adventure war western,2.0,0.3333333333333333,1
26147,42731.0,"thousand clowns, a (1965)",comedy drama romance,5.0,1.0,1
26150,895.0,andrei rublev (andrey rublyov) (1969),drama war,4.5,0.8888888888888888,1
26151,20108.0,au hasard balthazar (1966),crime drama,3.5,0.6666666666666666,2
26152,2661.0,batman (1966),action adventure comedy,3.0,0.5555555555555556,5
26158,789.0,closely watched trains (ostre sledované vlaky) (1966),comedy drama war,4.0,0.7777777777777778,1
26159,45706.0,tokyo drifter (tôkyô nagaremono) (1966),action crime drama,3.75,0.7222222222222222,2
26169,17905.0,branded to kill (koroshi no rakuin) (1967),action crime drama,5.0,1.0,1
26171,10227.0,play time (a.k.a. playtime) (1967),comedy,3.1666666666666665,0.5925925925925926,3
26172,26039.0,point blank (1967),action crime drama thriller,3.0,0.5555555555555556,2
26176,41212.0,titicut follies (1967),documentary drama,2.5,0.4444444444444444,1
26183,9929.0,asterix and cleopatra (astérix et cléopâtre) (1968),action adventure animation children comedy,4.25,0.8333333333333334,2
26184,20873.0,"diamond arm, the (brilliantovaya ruka) (1968)",action adventure comedy crime thriller,3.5,0.6666666666666666,2
26195,50789.0,sympathy for the devil (1968),documentary musical,3.0,0.5555555555555556,1
26198,27983.0,"yours, mine and ours (1968)",children comedy,2.75,0.5,2
26225,2860.0,"claire's knee (genou de claire, le) (1970)",comedy romance,4.5,0.8888888888888888,1
26231,26606.0,performance (1970),crime drama thriller,4.0,0.7777777777777778,1
26236,20848.0,"white sun of the desert, the (beloe solntse pustyni) (1970)",action adventure comedy drama romance war,4.0,0.7777777777777778,1
26237,2998.0,zabriskie point (1970),drama romance,4.0,0.7777777777777778,1
26242,839.0,duel (1971),action mystery thriller,3.2,0.6000000000000001,5
26249,9394.0,they call me trinity (1971),comedy western,3.75,0.7222222222222222,2
26258,13041.0,"topo, el (1970)",fantasy western,3.9,0.7555555555555555,5
26265,18250.0,dr. phibes rises again (1972),adventure comedy horror romance,4.5,0.8888888888888888,1
26283,27331.0,charley varrick (1973),crime drama thriller,3.0,0.5555555555555556,1
26285,1410.0,dark star (1974),comedy sci fi thriller,2.5,0.4444444444444444,1
26303,22307.0,sisters (1973),horror thriller,4.0,0.7777777777777778,1
26308,21035.0,turkish delight (turks fruit) (1973),drama romance,4.0,0.7777777777777778,1
26313,32044.0,california split (1974),comedy drama,4.0,0.7777777777777778,1
26317,24402.0,emmanuelle (1974),drama romance,3.5,0.6666666666666666,1
26322,16246.0,gone in 60 seconds (1974),action crime drama,3.125,0.5833333333333334,4
26326,8327.0,"holy mountain, the (montaña sagrada, la) (1973)",drama,4.5,0.8888888888888888,2
26340,9385.0,"twelve tasks of asterix, the (les douze travaux d'astérix) (1976)",action adventure animation children comedy fantasy,3.6666666666666665,0.7037037037037037,3
26344,10711.0,french connection ii (1975),action crime drama thriller,3.0,0.5555555555555556,1
26347,43430.0,"irony of fate, or enjoy your bath! (ironiya sudby, ili s legkim parom!) (1975)",comedy drama romance,4.0,0.7777777777777778,1
26350,9652.0,"passenger, the (professione: reporter) (1975)",drama,5.0,1.0,1
26357,38783.0,trilogy of terror (1975),horror thriller,4.0,0.7777777777777778,1
26359,3870.0,1900 (novecento) (1976),drama war,4.5,0.8888888888888888,1
26365,10640.0,futureworld (1976),sci fi thriller,2.5,0.4444444444444444,1
26366,33324.0,harlan county u.s.a. (1976),documentary,5.0,1.0,1
26375,11558.0,silver streak (1976),action comedy crime,3.6666666666666665,0.7037037037037037,3
26386,12535.0,high anxiety (1977),comedy thriller,3.5,0.6666666666666666,1
26391,12637.0,"new york, new york (1977)",drama musical romance,2.5,0.4444444444444444,1
26394,61280.0,"turning point, the (1977)",drama romance,4.0,0.7777777777777778,1
26399,13481.0,five deadly venoms (1978),action,3.5,0.6666666666666666,1
26401,13514.0,last hurrah for chivalry (hao xia) (1979),action drama,5.0,1.0,1
26409,98851.0,"clonus horror, the (1979)",horror sci fi,2.75,0.5,2
26413,11537.0,snake in the eagle's shadow (se ying diu sau) (1978),action comedy,3.25,0.6111111111111112,2
26422,10654.0,hair (1979),comedy drama musical,3.1666666666666665,0.5925925925925926,3
26429,18966.0,love at first bite (1979),comedy horror romance,4.0,0.7777777777777778,1
26444,64353.0,"hitch hikers guide to the galaxy, the (1981)",adventure comedy sci fi,4.0,0.7777777777777778,2
26453,149645.0,smiley's people (1982),drama mystery,4.0,0.7777777777777778,1
26464,6341.0,blue thunder (1983),action crime drama,3.0,0.5555555555555556,1
26467,7012.0,"day after, the (1983)",drama sci fi,3.0,0.5555555555555556,1
26471,15251.0,eddie murphy delirious (1983),comedy documentary,4.375,0.8611111111111112,4
26472,17435.0,"norte, el (1984)",adventure drama,3.5,0.6666666666666666,1
26492,15301.0,twilight zone: the movie (1983),fantasy horror sci fi thriller,3.0,0.5555555555555556,3
26498,63418.0,boy meets girl (1984),drama,3.0,0.5555555555555556,1
26504,48677.0,cloak & dagger (1984),action adventure children crime mystery thriller,3.25,0.6111111111111112,2
26510,1884.0,"ewok adventure, the (a.k.a. caravan of courage: an ewok adventure) (1984)",adventure children fantasy sci fi,2.25,0.3888888888888889,2
26523,27414.0,"silent night, deadly night (1984)",horror thriller,3.5,0.6666666666666666,1
26524,33138.0,"times of harvey milk, the (1984)",documentary,4.5,0.8888888888888888,2
26527,8221.0,what have i done to deserve this? (¿qué he hecho yo para merecer esto!!) (1984),comedy drama,4.0,0.7777777777777778,1
26528,17663.0,anne of green gables (1985),children drama,4.5,0.8888888888888888,3
26539,12615.0,death of a salesman (1985),drama,3.0,0.5555555555555556,1
26542,10372.0,ewoks: the battle for endor (1985),adventure children fantasy sci fi,3.0,0.5555555555555556,2
26547,9056.0,police story (ging chaat goo si) (1985),action comedy crime thriller,4.25,0.8333333333333334,2
26554,10176.0,"quiet earth, the (1985)",drama mystery sci fi,4.25,0.8333333333333334,2
26555,9080.0,spies like us (1985),comedy,2.75,0.5,2
26562,16082.0,white nights (1985),drama,3.0,0.5555555555555556,1
26564,14670.0,'round midnight (1986),drama musical,3.5,0.6666666666666666,2
26567,26555.0,club paradise (1986),comedy,2.0,0.3333333333333333,1
26578,24657.0,"sacrifice, the (offret - sacraficatio) (1986)",drama,4.166666666666667,0.8148148148148149,3
26585,11471.0,"better tomorrow, a (ying hung boon sik) (1986)",crime drama thriller,3.8333333333333335,0.7407407407407408,3
26587,,"decalogue, the (dekalog) (1989)",crime drama romance,5.0,1.0,1
26590,17421.0,g.i. joe: the movie (1987),action adventure animation children fantasy sci fi,2.0,0.3333333333333333,1
26593,22572.0,hell comes to frogtown (1988),action comedy sci fi,2.0,0.3333333333333333,1
26599,4043.0,"law of desire (ley del deseo, la) (1987)",comedy drama romance,4.0,0.7777777777777778,1
26603,8852.0,prince of darkness (1987),fantasy horror sci fi thriller,4.5,0.8888888888888888,1
26606,30421.0,"chinese ghost story, a (sinnui yauwan) (1987)",action fantasy horror romance,4.25,0.8333333333333334,2
26612,18305.0,"better tomorrow ii, a (ying hung boon sik ii) (1987)",crime drama thriller,4.0,0.7777777777777778,2
26614,8677.0,"bourne identity, the (1988)",action adventure drama mystery thriller,3.388888888888889,0.6419753086419753,9
26622,49314.0,dominick and eugene (1988),drama,3.0,0.5555555555555556,1
26629,16296.0,killer klowns from outer space (1988),comedy horror sci fi,2.0,0.3333333333333333,3
26630,13192.0,moonwalker (1988),musical,3.0,0.5555555555555556,1
26631,18917.0,alice (neco z alenky) (1988),animation fantasy mystery,3.75,0.7222222222222222,2
26645,4271.0,life is a long quiet river (la vie est un long fleuve tranquille) (1988),comedy,4.0,0.7777777777777778,1
26649,13057.0,lonesome dove (1989),adventure drama western,3.75,0.7222222222222222,2
26662,16859.0,kiki's delivery service (majo no takkyûbin) (1989),adventure animation children drama fantasy,4.0588235294117645,0.7908496732026143,17
26676,25943.0,almost an angel (1990),comedy,2.5,0.4444444444444444,1
26680,9768.0,cry-baby (1990),comedy musical romance,3.8,0.7333333333333333,5
26681,11909.0,bullet in the head (1990),action drama war,4.0,0.7777777777777778,2
26686,10485.0,ghost dad (1990),comedy fantasy,1.5,0.2222222222222222,3
26693,2670.0,it (1990),drama fantasy horror mystery thriller,4.0,0.7777777777777778,1
26694,41821.0,ju dou (1990),drama,3.5,0.6666666666666666,1
26695,21344.0,"krays, the (1990)",drama,3.5,0.6666666666666666,1
26696,9399.0,lionheart (1990),action,0.5,0.0,1
26700,11131.0,nuns on the run (1990),comedy crime,2.25,0.3888888888888889,2
26701,14571.0,patlabor: the movie (kidô keisatsu patorebâ: the movie) (1989),action animation crime drama film noir mystery sci fi thriller,3.0,0.5555555555555556,1
26704,1662.0,state of grace (1990),crime drama thriller,4.0,0.7777777777777778,2
26712,20562.0,35 up (1991),documentary,4.0,0.7777777777777778,3
26713,18311.0,days of being wild (a fei jingjyuhn) (1990),drama romance,4.5,0.8888888888888888,1
26717,1483.0,begotten (1990),drama horror,0.5,0.0,1
26726,25330.0,dutch (1991),comedy,2.5,0.4444444444444444,1
26729,4539.0,hearts of darkness: a filmmakers apocalypse (1991),documentary,3.8,0.7333333333333333,5
26732,12776.0,johnny stecchino (1991),comedy,4.0,0.7777777777777778,1
26736,17467.0,riki-oh: the story of ricky (lik wong) (1991),action crime thriller,4.5,0.8888888888888888,1
26741,34376.0,mannequin 2: on the move (1991),comedy fantasy romance,1.5,0.2222222222222222,1
26743,15080.0,only yesterday (omohide poro poro) (1991),animation drama,2.5,0.4444444444444444,1
26745,6463.0,other people's money (1991),comedy drama romance,2.5,0.4444444444444444,1
26750,9588.0,quigley down under (1990),adventure drama western,3.25,0.6111111111111112,2
26761,215993.0,prime suspect 2 (1992),crime drama mystery romance thriller,3.0,0.5555555555555556,1
26764,13995.0,captain america (1990),action fantasy sci fi thriller war,1.25,0.16666666666666666,2
26765,11198.0,city hunter (sing si lip yan) (1993),action comedy romance,2.75,0.5,2
26776,11621.0,porco rosso (crimson pig) (kurenai no buta) (1992),adventure animation comedy fantasy romance,3.892857142857143,0.753968253968254,14
26777,47714.0,"stolen children (ladro di bambini, il) (1992)",drama,4.0,0.7777777777777778,1
26778,19087.0,ladybugs (1992),comedy,3.0,0.5555555555555556,3
26782,40082.0,"mambo kings, the (1992)",drama musical,2.0,0.3333333333333333,1
26791,31962.0,shining through (1992),drama romance thriller war,1.5,0.2222222222222222,1
26792,22590.0,sidekicks (1992),action adventure children comedy,1.5,0.2222222222222222,2
26796,48150.0,"heart in winter, a (un coeur en hiver) (1992)",drama romance,3.5,0.6666666666666666,1
26797,41778.0,visions of light: the art of cinematography (1992),documentary,3.0,0.5555555555555556,1
26810,14135.0,bad boy bubby (1993),drama,4.833333333333333,0.9629629629629629,3
26812,27678.0,barbarians at the gate (1993),drama,2.75,0.5,2
26819,12088.0,fortress (1992),action sci fi,2.5,0.4444444444444444,1
26828,19371.0,mr. nanny (1993),action children comedy,1.5,0.2222222222222222,1
26838,12664.0,"snapper, the (1993)",comedy drama,3.0,0.5555555555555556,1
26840,7500.0,sonatine (sonachine) (1993),action comedy crime drama,5.0,1.0,1
26849,13519.0,"stand, the (1994)",adventure drama fantasy horror sci fi,5.0,1.0,1
26854,18998.0,"darkman ii: return of durant, the (1995)",action crime horror,2.5,0.4444444444444444,1
26861,17796.0,freaked (1993),comedy sci fi,3.5,0.6666666666666666,1
26865,17809.0,fist of legend (jing wu ying xiong) (1994),action drama,3.375,0.6388888888888888,4
26870,11067.0,major league ii (1994),comedy,2.6666666666666665,0.48148148148148145,3
26871,10486.0,my father the hero (1994),comedy romance,2.25,0.3888888888888889,2
26875,19223.0,"pure formality, a (pura formalità, una) (1994)",crime film noir mystery thriller,4.0,0.7777777777777778,1
26887,152426.0,"langoliers, the (1995)",drama fantasy horror mystery sci fi thriller,3.0,0.5555555555555556,1
26900,51038.0,"last wedding, the (kivenpyörittäjän kylä) (1995)",comedy drama,3.0,0.5555555555555556,1
26901,30718.0,last of the dogmen (1995),adventure western,2.5,0.4444444444444444,1
26903,37797.0,whisper of the heart (mimi wo sumaseba) (1995),animation drama romance,3.8,0.7333333333333333,5
26913,12613.0,street fighter ii: the animated movie (sutorîto faitâ ii gekijô-ban) (1994),action animation,1.5,0.2222222222222222,1
26928,37563.0,"summer's tale, a (conte d'été) (1996)",comedy drama romance,5.0,1.0,1
26940,30330.0,"late shift, the (1996)",comedy,2.5,0.4444444444444444,1
26947,2061.0,pusher (1996),crime thriller,2.5,0.4444444444444444,1
26958,12254.0,emma (1996),romance,3.5,0.6666666666666666,1
26965,16992.0,"boxer, the (1997)",drama thriller,3.5,0.6666666666666666,2
26974,18415.0,gummo (1997),drama,3.1666666666666665,0.5925925925925926,3
26985,8765.0,nirvana (1997),action sci fi,4.5,0.8888888888888888,1
26999,9732.0,"lion king ii: simba's pride, the (1998)",adventure animation children musical romance,3.0,0.5555555555555556,2
27002,30983.0,from the earth to the moon (1998),action documentary drama thriller,3.5,0.6666666666666666,1
27003,5470.0,beowulf (1999),action horror sci fi,3.0,0.5555555555555556,1
27006,50008.0,rko 281 (1999),drama,3.5,0.6666666666666666,1
27008,12095.0,from dusk till dawn 2: texas blood money (1999),comedy crime horror,1.0,0.1111111111111111,1
27020,14533.0,gia (1998),drama romance,3.4,0.6444444444444444,5
27022,9812.0,thursday (1998),action crime thriller,4.0,0.7777777777777778,1
27032,8697.0,who am i? (wo shi shei) (1998),action adventure comedy sci fi thriller,3.5,0.6666666666666666,2
27036,7096.0,merlin (1998),action adventure drama fantasy romance,3.0,0.5555555555555556,1
27074,27260.0,brave new world (1998),sci fi,1.5,0.2222222222222222,1
27075,11508.0,addams family reunion (1998),children comedy fantasy,3.0,0.5555555555555556,1
27105,23356.0,purgatory (1999),fantasy western,2.5,0.4444444444444444,1
27124,17985.0,bleeder (1999),drama thriller,2.0,0.3333333333333333,1
27134,9597.0,dark portals: the chronicles of vidocq  (vidocq) (2001),action crime fantasy,4.0,0.7777777777777778,1
27140,12485.0,candyman 3: day of the dead (1999),horror,3.0,0.5555555555555556,1
27155,17074.0,"batman/superman movie, the (1998)",action adventure animation children fantasy sci fi,2.0,0.3333333333333333,1
27156,18491.0,"neon genesis evangelion: the end of evangelion (shin seiki evangelion gekijô-ban: air/magokoro wo, kimi ni) (1997)",action animation drama fantasy sci fi,4.3,0.8444444444444444,5
27176,29587.0,style wars (1983),documentary,4.5,0.8888888888888888,1
27178,3716.0,in july (im juli) (2000),comedy romance,4.0,0.7777777777777778,1
27186,21348.0,kirikou and the sorceress (kirikou et la sorcière) (1998),adventure animation children fantasy,4.0,0.7777777777777778,2
27193,2332.0,taxi 2 (2000),action comedy,3.875,0.75,4
27246,28031.0,if these walls could talk 2 (2000),drama romance,4.0,0.7777777777777778,1
27251,110147.0,"10th kingdom, the (2000)",adventure comedy fantasy,2.75,0.5,2
27255,43423.0,"wind will carry us, the (bad ma ra khahad bord) (1999)",drama,3.5,0.6666666666666666,1
27266,844.0,2046 (2004),drama fantasy romance sci fi,4.071428571428571,0.7936507936507936,7
27306,53048.0,bartleby (2001),comedy drama,1.5,0.2222222222222222,1
27311,16234.0,batman beyond: return of the joker (2000),action animation crime sci fi thriller,3.5,0.6666666666666666,3
27317,11075.0,audition (ôdishon) (1999),drama horror mystery romance thriller,3.75,0.7222222222222222,6
27320,16171.0,"nine lives of tomas katz, the (2000)",comedy drama fantasy,5.0,1.0,1
27328,36246.0,monday (2000),action comedy crime fantasy thriller,4.5,0.8888888888888888,1
27329,17208.0,paradise lost 2: revelations (2000),documentary,4.0,0.7777777777777778,1
27368,2899.0,asterix & obelix: mission cleopatra (astérix & obélix: mission cléopâtre) (2002),adventure comedy fantasy,4.0,0.7777777777777778,3
27369,44756.0,daria: is it fall yet? (2000),animation comedy,4.0,0.7777777777777778,1
27370,18088.0,late night shopping (2001),comedy,4.5,0.8888888888888888,1
27373,20536.0,61* (2001),drama,5.0,1.0,1
27397,2440.0,joint security area (gongdong gyeongbi guyeok jsa) (2000),crime drama mystery thriller war,4.25,0.8333333333333334,4
27408,10955.0,ripley's game (2002),drama thriller,3.3333333333333335,0.6296296296296297,3
27416,10978.0,jalla! jalla! (2000),comedy drama romance,3.75,0.7222222222222222,2
27420,81540.0,teknolust (2002),comedy drama romance sci fi,2.0,0.3333333333333333,1
27426,11847.0,"accidental spy, the (dak miu mai shing) (2001)",action comedy thriller,2.5,0.4444444444444444,1
27434,11056.0,darkness (2002),horror mystery,1.5,0.2222222222222222,3
27441,919.0,blood: the last vampire (2000),action animation horror,3.25,0.6111111111111112,2
27450,10046.0,blueberry (2004),adventure western,2.5,0.4444444444444444,1
27473,10726.0,american psycho ii: all american girl (2002),comedy crime horror mystery thriller,2.5,0.4444444444444444,1
27478,9298.0,ali g indahouse (2002),comedy,3.0,0.5555555555555556,3
27480,13899.0,dead or alive 2: tôbôsha (2000),action crime thriller,4.5,0.8888888888888888,1
27482,437.0,cube 2: hypercube (2002),horror mystery sci fi,3.75,0.7222222222222222,2
27491,27324.0,pulse (kairo) (2001),horror mystery thriller,3.0,0.5555555555555556,1
27513,9025.0,dog days (hundstage) (2001),drama,3.0,0.5555555555555556,1
27523,11178.0,my sassy girl (yeopgijeogin geunyeo) (2001),comedy romance,5.0,1.0,1
27537,10981.0,nothing (2003),comedy fantasy mystery sci fi,3.5,0.6666666666666666,1
27539,10918.0,undertaking betty (plots with a view) (2002),comedy romance,2.5,0.4444444444444444,1
27549,36222.0,dead or alive: final (2002),comedy crime drama sci fi thriller,1.5,0.2222222222222222,1
27555,13984.0,fubar (2002),comedy,3.75,0.7222222222222222,2
27563,16184.0,"happiness of the katakuris, the (katakuri-ke no kôfuku) (2001)",comedy horror musical,4.333333333333333,0.8518518518518517,3
27584,11427.0,dead end (2003),comedy horror mystery thriller,3.5,0.6666666666666666,2
27592,4689.0,sympathy for mr. vengeance (boksuneun naui geot) (2002),crime drama,3.8,0.7333333333333333,5
27595,16209.0,jesus christ vampire hunter (2001),action comedy horror musical,0.5,0.0,1
27604,12720.0,suicide club (jisatsu saakuru) (2001),horror mystery thriller,3.125,0.5833333333333334,4
27611,206216.0,battlestar galactica (2003),drama sci fi war,3.8157894736842106,0.736842105263158,19
27618,10077.0,"sound of thunder, a (2005)",action adventure drama sci fi thriller,2.75,0.5,2
27619,11430.0,"lion king 1½, the (2004)",adventure animation children comedy,4.5,0.8888888888888888,2
27627,26955.0,oasis (2002),drama romance,4.5,0.8888888888888888,1
27644,38970.0,remember me (ricordati di me) (2003),comedy drama romance,3.5,0.6666666666666666,1
27660,55931.0,"animatrix, the (2003)",action animation drama sci fi,3.7,0.7111111111111111,20
27664,12703.0,"brown bunny, the (2003)",drama,3.25,0.6111111111111112,2
27667,32250.0,ju-on: the curse (2000),horror,3.0,0.5555555555555556,1
27674,9282.0,11:14 (2003),comedy crime drama mystery thriller,3.75,0.7222222222222222,4
27683,10891.0,tremors 4: the legend begins (2004),action comedy horror sci fi thriller western,2.0,0.3333333333333333,1
27685,12540.0,bring it on again (2004),comedy,1.75,0.2777777777777778,2
27689,60672.0,"crimson rivers 2: angels of the apocalypse (rivières pourpres ii - les anges de l'apocalypse, les) (2004)",action crime thriller,2.5,0.4444444444444444,1
27692,24241.0,and starring pancho villa as himself (2003),action comedy drama war,3.5,0.6666666666666666,1
27695,11556.0,nicotina (2003),action comedy drama,3.0,0.5555555555555556,1
27704,3177.0,battle royale 2: requiem (batoru rowaiaru ii: chinkonka) (2003),action drama thriller war,5.0,1.0,1
27705,19277.0,in hell (2003),action drama thriller,1.5,0.2222222222222222,1
27706,11774.0,lemony snicket's a series of unfortunate events (2004),adventure children comedy fantasy,3.16,0.5911111111111111,25
27708,19341.0,helen of troy (2003),action adventure drama romance,4.0,0.7777777777777778,1
27716,4972.0,"green butchers, the (grønne slagtere, de) (2003)",comedy crime drama romance,4.5,0.8888888888888888,1
27721,2841.0,"very long engagement, a (un long dimanche de fiançailles) (2004)",drama mystery romance war,3.6666666666666665,0.7037037037037037,6
27722,11606.0,last life in the universe (ruang rak noi nid mahasan) (2003),drama romance,4.166666666666667,0.8148148148148149,3
27728,12140.0,ghost in the shell 2: innocence (a.k.a. innocence) (inosensu) (2004),action animation drama sci fi thriller,2.1666666666666665,0.37037037037037035,3
27731,15370.0,"cat returns, the (neko no ongaeshi) (2002)",adventure animation children fantasy,3.75,0.7222222222222222,8
27741,12496.0,"twilight samurai, the (tasogare seibei) (2002)",drama romance,3.8333333333333335,0.7407407407407408,6
27744,29987.0,"facing windows (finestra di fronte, la) (2003)",drama romance,4.5,0.8888888888888888,1
27746,10361.0,ginger snaps: unleashed (2004),horror thriller,3.0,0.5555555555555556,1
27751,36763.0,'salem's lot (2004),drama horror mystery thriller,5.0,1.0,1
27762,25757.0,comic book: the movie (2004),comedy,2.5,0.4444444444444444,1
27768,21200.0,intimate strangers (confidences trop intimes) (2004),drama,3.75,0.7222222222222222,2
27769,40876.0,down to the bone (2004),drama,3.0,0.5555555555555556,1
27772,11838.0,ju-on: the grudge (2002),horror,2.5833333333333335,0.462962962962963,6
27773,670.0,old boy (2003),mystery thriller,4.089743589743589,0.7977207977207976,39
27776,25500.0,red lights (feux rouges) (2004),drama,4.5,0.8888888888888888,1
27778,12583.0,ginger snaps back: the beginning (2004),fantasy horror,3.0,0.5555555555555556,1
27784,9694.0,one missed call (chakushin ari) (2003),horror mystery,1.5,0.2222222222222222,1
27788,9667.0,"jacket, the (2005)",drama mystery sci fi thriller,3.0,0.5555555555555556,8
27790,13373.0,millions (2004),children comedy crime drama fantasy,3.5,0.6666666666666666,4
27793,10304.0,starship troopers 2: hero of the federation (2004),action horror sci fi war,1.5,0.2222222222222222,2
27801,9316.0,ong-bak: the thai warrior (ong bak) (2003),action thriller,4.0,0.7777777777777778,12
27802,11647.0,infernal affairs 2 (mou gaan dou ii) (2003),action crime drama thriller,3.0,0.5555555555555556,1
27803,1913.0,"sea inside, the (mar adentro) (2004)",drama,4.0,0.7777777777777778,8
27808,2539.0,spanglish (2004),comedy drama romance,3.3636363636363638,0.6363636363636364,11
27815,5528.0,"chorus, the (choristes, les) (2004)",drama,3.909090909090909,0.7575757575757576,11
27816,10105.0,saints and soldiers (2003),action adventure drama war,2.5,0.4444444444444444,1
27820,1114.0,"story of the weeping camel, the (geschichte vom weinenden kamel, die) (2003)",documentary drama,4.0,0.7777777777777778,2
